school,sex,age,address,famsize,Pstatus,Medu,Fedu,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,avg_grade,total_alc,family_support,passed
0.9801960588196068,-0.9492843011504224,0.2385988152589527,-0.9530986027504631,0.9782367619480544,-1.0284032131048015,1.417435273310726,-1.480750562865303,1.397071583381408,-1.3474209039392508,-0.3948264819626326,-0.9880711436836102,-0.9900495037128095,-1.0534251949475153,0.9416965821485118,0.9550109366396483,1.0429202616853412,1.0366719812363494,-0.9684959969581863,0.002832690700182698,-0.7267597933850174,1.3935085813899026,1.4310241319018777,-0.6625649927571183,-1.442722117466097,-1.3936588058156867,-1.616885452728846,-0.8479222484176071,-0.021170008689898604,-1.4148050815737616,0.567428912396254,-0.3233400255068495,1
-1.020204061220407,1.0534251949475153,0.6747940899553923,-0.9530986027504631,0.9782367619480544,0.9723812481885865,-0.6970877599723064,-1.480750562865303,1.397071583381408,-0.44794099476752147,-1.2942034340415223,1.0120728718702565,1.0100505037878158,-1.0534251949475153,0.9416965821485118,0.9550109366396483,1.0429202616853412,1.0366719812363494,-0.9684959969581863,1.4191780407915304,0.6954707220455453,0.6974503489274138,-1.3984847794216568,-0.6625649927571183,-0.039295933160555206,-1.6143373879674368,-0.30341229860305735,1.0097046650645034,0.9711741486490975,0.9436750837489055,-1.5072654656522062,1.652260945003432,1
-1.020204061220407,1.0534251949475153,-0.19759645943748688,-0.9530986027504631,-1.022247413814838,-1.0284032131048015,0.7125942622163819,0.6746359915237844,-0.41495381659447805,-0.44794099476752147,1.4039274221951465,-0.9880711436836102,-0.9900495037128095,0.9492843011504225,-1.061913167103641,0.9550109366396483,-0.9588460755226073,-0.9646252798376841,-0.9684959969581863,0.002832690700182698,-0.7267597933850174,1.3935085813899026,1.4310241319018777,-1.375767353098473,-0.741009025313326,-0.9523016415121862,1.3384291440541787,0.8408294911115842,0.47500206997959943,1.5097103234263456,0.04875531788413897,-0.3233400255068495,1
0.9801960588196068,-0.9492843011504224,0.6747940899553923,-0.9530986027504631,0.9782367619480544,0.9723812481885865,0.7125942622163819,-0.7622883780689406,1.397071583381408,-1.3474209039392508,1.4039274221951465,1.0120728718702565,1.0100505037878158,-1.0534251949475153,-1.061913167103641,-1.0471084273847717,1.0429202616853412,1.0366719812363494,1.0325287901455045,0.7110053657458566,0.6954707220455453,-1.390724348460053,1.4310241319018777,1.4770420882669455,1.3641302511449864,-0.6948432956684776,1.0100608555227315,-1.3545477702763646,-1.1789048589187274,-0.8487698418963215,2.123449695932599,0.9937272881666714,0
0.9801960588196068,-0.9492843011504224,-0.6337917341339264,-0.9530986027504631,-1.022247413814838,0.9723812481885865,-0.6970877599723064,0.6746359915237844,-0.41495381659447805,-1.3474209039392508,1.4039274221951465,1.0120728718702565,-0.9900495037128095,-1.0534251949475153,-1.061913167103641,0.9550109366396483,1.0429202616853412,1.0366719812363494,-0.9684959969581863,0.7110053657458566,-0.015644535669736045,0.6974503489274138,-1.3984847794216568,-0.6625649927571183,-0.039295933160555206,-1.025861168896103,0.35332427845983705,0.503079143205746,1.6327369202084283,1.4153711168134386,-1.5072654656522062,0.33519363132991103,1
-1.020204061220407,-0.9492843011504224,1.1109893646518318,1.049209386221098,0.9782367619480544,0.9723812481885865,0.007753251122037714,-0.04382619327257807,-1.3209665165824211,1.3510188235759375,0.504550470116257,1.0120728718702565,1.0100505037878158,-1.0534251949475153,0.9416965821485118,0.9550109366396483,1.0429202616853412,-0.9646252798376841,-0.9684959969581863,0.002832690700182698,-0.7267597933850174,0.0013921164649248247,0.016269676240110418,0.0506373675842363,-0.039295933160555206,0.7763472520098571,-0.30341229860305735,-0.679047074464688,-1.0135141660288947,-1.1317874617350416,0.04875531788413897,0.33519363132991103,0
-1.020204061220407,-0.9492843011504224,0.2385988152589527,1.049209386221098,0.9782367619480544,-1.0284032131048015,-1.4019287710666506,1.3930981763201469,-0.41495381659447805,1.3510188235759375,-0.3948264819626326,-0.9880711436836102,-0.9900495037128095,-1.0534251949475153,0.9416965821485118,-1.0471084273847717,1.0429202616853412,-0.9646252798376841,-0.9684959969581863,-1.413512659391165,-0.7267597933850174,-1.390724348460053,-1.3984847794216568,-1.375767353098473,0.6624171589922156,-0.17992660398106045,0.024955989928389863,-0.34129672655884974,0.47500206997959943,0.09462222423274541,-2.0259390601643212,-1.6404073391803704,1
0.9801960588196068,-0.9492843011504224,1.5471846393482716,1.049209386221098,-1.022247413814838,-1.0284032131048015,0.7125942622163819,0.6746359915237844,-1.3209665165824211,-0.44794099476752147,1.4039274221951465,1.0120728718702565,-0.9900495037128095,0.9492843011504225,0.9416965821485118,-1.0471084273847717,-0.9588460755226073,1.0366719812363494,1.0325287901455045,1.4191780407915304,1.4065859797608267,0.6974503489274138,0.016269676240110418,1.4770420882669455,-0.039295933160555206,-1.2833195147398115,1.3384291440541787,1.0097046650645034,-1.5096862446983927,0.4719790506843718,1.086102506908369,0.9937272881666714,0
-1.020204061220407,1.0534251949475153,1.5471846393482716,-0.9530986027504631,-1.022247413814838,-1.0284032131048015,0.007753251122037714,0.6746359915237844,-0.41495381659447805,-0.44794099476752147,1.4039274221951465,-0.9880711436836102,-0.9900495037128095,-1.0534251949475153,-1.061913167103641,0.9550109366396483,-0.9588460755226073,-0.9646252798376841,1.0325287901455045,0.7110053657458566,-0.015644535669736045,-0.6946661159975641,0.7236469040709941,1.4770420882669455,1.3641302511449864,-1.6878969153513537,0.024955989928389863,-1.6922981181822028,-0.848123473139062,-1.4148050815737616,1.604776101420484,0.33519363132991103,0
-1.020204061220407,-0.9492843011504224,-1.069987008830366,-0.9530986027504631,0.9782367619480544,0.9723812481885865,1.417435273310726,-0.04382619327257807,-0.41495381659447805,-0.44794099476752147,-0.3948264819626326,1.0120728718702565,1.0100505037878158,0.9492843011504225,-1.061913167103641,-1.0471084273847717,-0.9588460755226073,1.0366719812363494,1.0325287901455045,0.7110053657458566,-0.015644535669736045,-1.390724348460053,0.016269676240110418,0.763839727925591,-1.442722117466097,-0.29026589505693556,-0.46759644286878094,0.6719543171586652,-0.5173420873593967,-0.18839539560597462,0.567428912396254,0.9937272881666714,0
